category,channel,country,currency,customer_email,customer_id,fx_reference_date,order_id,order_ts,product_name,qty,sku,status,unit_price
Beauty,mobile_app,RO,EUR,customer1487@example.com,1487,2026-08-25,ORD14346,21/04/2026 23:29,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.99
Fashion,web,RO,RON,customer338@example.com,338,2026-08-27,ORD12378,2026-06-22T14:06:11,Men's Slim Fit Jeans,2,SKU-FA-001,completed,58.43
Beauty,mobile_app,RO,EUR,customer275@example.com,275,2026-08-25,ORD14824,2026-06-15T11:24:47,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.91
Books,mobile_app,RO,EUR,customer1960@example.com,1960,2026-08-25,ORD13649,2026-04-26T09:51:27,The Pragmatic Programmer,1,SKU-BK-002,completed,45.1
Home & Kitchen,mobile_app,RO,EUR,customer1960@example.com,1960,2026-08-25,ORD13649,2026-04-26T09:51:27,Non-stick Frying Pan 28cm,-1,SKU-HK-002,completed,27.79
Home & Kitchen,mobile_app,RO,EUR,customer1960@example.com,1960,2026-08-25,ORD13649,2026-04-26T09:51:27,Stainless Steel Kettle,2,SKU-HK-001,completed,39.38
Books,mobile_app,RO,EUR,customer1960@example.com,1960,2026-08-25,ORD13649,2026-04-26T09:51:27,The Pragmatic Programmer,1,SKU-BK-002,completed,45.1
Books,mobile_app,BG,EUR,customer1071@example.com,1071,2026-08-26,ORD10866,2026-02-11T05:17:25,Atomic Habits (RO ed.),2,SKU-BK-001,completed,21.84
Home & Kitchen,mobile_app,HU,EUR,customer159@example.com,159,2026-09-03,ORD13454,1771998608,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,29.07
Sports,web,HU,EUR,customer1847@example.com,1847,2026-08-29,ORD10745,2026-05-07T10:27:46,Yoga Mat Premium,1,SKU-SP-001,completed,30.97
Electronics,web,HU,EUR,customer1847@example.com,1847,2026-08-29,ORD10745,2026-05-07T10:27:46,USB-C Fast Charger 65W,1,SKU-EL-002,completed,35.51
Electronics,web,HU,EUR,customer1847@example.com,1847,2026-08-29,ORD10745,2026-05-07T10:27:46,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.62
Fashion,web,BG,EUR,customer171@example.com,171,2026-08-25,ORD15244,02/06/2026 13:48,Women's Wool Coat,1,SKU-FA-002,completed,150.51
Sports,marketplace,HU,RON,customer1272@example.com,1272,2026-08-28,ORD13682,29/04/2026 11:00,Adjustable Dumbbell Set,3,SKU-SP-002,completed,172.12
Electronics,web,RO,EUR,customer161@example.com,161,2026-09-03,ORD12115,2026-02-26T12:03:19,Wireless Earbuds X2,1,SKU-EL-001,completed,76.67
Books,web,RO,EUR,customer161@example.com,161,2026-09-03,ORD12115,2026-02-26T12:03:19,The Pragmatic Programmer,2,SKU-BK-002,completed,46.83
Sports,web,RO,EUR,customer323@example.com,323,2026-08-26,ORD11060 ,17/02/2026 12:09,Adjustable Dumbbell Set,2,SKU-SP-002,completed,190.33
Books,mobile_app,RO,EUR,customer758@example.com,758,2026-08-29,ORD12952,2026-06-22T21:48:24,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.7
Sports,web,HU,EUR,customer74@example.com,74,2026-08-23,ORD12792,09/06/2026 11:34,Adjustable Dumbbell Set,3,SKU-SP-002,completed,173.71
Beauty,web,HU,EUR,customer74@example.com,74,2026-08-23,ORD12792,09/06/2026 11:34,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,70.71
Electronics,web,RO,RON,customer591@example.com,591,2026-08-29,ORD15903,2026-04-13T22:34:16,USB-C Fast Charger 65W,1,SKU-EL-002,refunded,34.64
Books,web,RO,EUR,customer861@example.com,861,2026-08-23,ORD14287,2026-02-02T22:44:17,The Pragmatic Programmer,1,SKU-BK-002,completed,42.45
Fashion,mobile_app,RO,EUR,customer1361@example.com,1361,2026-08-30,ORD15380,2026-02-01T07:25:55,Women's Wool Coat,1,SKU-FA-002,completed,0
Fashion,mobile_app,RO,EUR,customer1361@example.com,1361,2026-08-30,ORD15380,2026-02-01T07:25:55,Running Shoes Pro,3,SKU-FA-003,completed,86.89
Sports,mobile_app,RO,EUR,customer1361@example.com,1361,2026-08-30,ORD15380,2026-02-01T07:25:55,Yoga Mat Premium,3,SKU-SP-001,completed,34.02
Sports,web,RO,EUR,customer1746@example.com,1746,2026-09-01,ORD11432,2026-01-07T02:19:55,Adjustable Dumbbell Set,1,SKU-SP-002,completed,185.71
Fashion,web,RO,EUR,customer1746@example.com,1746,2026-09-01,ORD11432,2026-01-07T02:19:55,Men's Slim Fit Jeans,1,SKU-FA-001,completed,50.12
Electronics,web,RO,EUR,customer1494@example.com,1494,2026-08-30,ORD12852,2026-03-11T09:48:25,Bluetooth Speaker Mini,1,SKU-EL-003,completed,52.8
Electronics,mobile_app,HU,EUR,customer1227@example.com,1227,2026-08-30,ORD15231,2026-06-14T10:43:21,Bluetooth Speaker Mini,1,SKU-EL-003,completed,46.85
Beauty,mobile_app,HU,EUR,customer1227@example.com,1227,2026-08-30,ORD15231,2026-06-14T10:43:21,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.63
Electronics,mobile_app,HU,EUR,customer1227@example.com,1227,2026-08-30,ORD15231,2026-06-14T10:43:21,Wireless Earbuds X2,3,SKU-EL-001,completed,80.65
Beauty,web,RO,EUR,customer294@example.com,294,2026-08-25,ORD10001,2026-04-12T05:12:21,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.26
Books,web,RO,EUR,customer294@example.com,294,2026-08-25,ORD10001,2026-04-12T05:12:21,Atomic Habits (RO ed.),3,SKU-BK-001,completed,20.22
Home & Kitchen,web,RO,EUR,customer294@example.com,294,2026-08-25,ORD10001,2026-04-12T05:12:21,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,28.48
Electronics,web,BG,RON,customer769@example.com,769,2026-08-29,ORD14433,1771400062,USB-C Fast Charger 65W,1,SKU-EL-002,completed,32.18
Home & Kitchen,web,BG,RON,customer769@example.com,769,2026-08-29,ORD14433,1771400062,Air Fryer 5L,1,SKU HK 003,completed,111.56
Beauty,web,RO,EUR,customer906@example.com,906,2026-08-31,ORD14429,20/06/2026 15:47,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,63.43
Home & Kitchen,web,RO,EUR,customer389@example.com,389,2026-08-30,ORD11747,2026-01-09T09:08:55,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,25.94
Home & Kitchen,web,RO,EUR,customer389@example.com,389,2026-08-30,ORD11747,2026-01-09T09:08:55,Stainless Steel Kettle,1,SKU-HK-001,completed,44.49
Home & Kitchen,web,RO,EUR,customer389@example.com,389,2026-08-30,ORD11747,2026-01-09T09:08:55,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,25.94
Electronics,web,RO,EUR,customer237@example.com,237,2026-08-26,ORD15487,1767295747,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.41
Electronics,web,RO,EUR,customer237@example.com,237,2026-08-26,ORD15487,1767295747,Wireless Earbuds X2,1,SKU-EL-001,completed,82.99
Home & Kitchen,web,RO,EUR,customer237@example.com,237,2026-08-26,ORD15487,1767295747,Stainless Steel Kettle,1,SKU-HK-001,completed,40.6
Sports,marketplace,RO,EUR,customer1228@example.com,1228,2026-08-27,ORD10314,2026-01-26T00:52:37,Yoga Mat Premium,1,SKU-SP-001,completed,32.21
Beauty,web,HU,EUR,customer386@example.com,386,2026-08-24,ORD15298,2026-03-17T12:13:47,Hair Dryer Ionic 2200W,3,SKU-BE-002,refunded,63.06
Home & Kitchen,web,HU,EUR,customer386@example.com,386,2026-08-24,ORD15298,2026-03-17T12:13:47,Non-stick Frying Pan 28cm,1,SKU-HK-002,refunded,28.43
Fashion,web,HU,EUR,customer386@example.com,386,2026-08-24,ORD15298,2026-03-17T12:13:47,Women's Wool Coat,1,SKU-FA-002,refunded,140.43
Books,web,HU,EUR,customer1901@example.com,1901,2026-08-28,ORD10083,26/02/2026 06:44,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.28
Books,web,RO,EUR,customer1036@example.com,1036,2026-08-29,ORD15536,2026-02-26T02:19:42,The Pragmatic Programmer,1,SKU-BK-002,completed,45.33
Electronics,web,RO,EUR,customer1036@example.com,1036,2026-08-29,ORD15536,2026-02-26T02:19:42,4K Action Camera,1,SKU-EL-004,completed,170.86
Fashion,mobile_app,RO,EUR,customer266@example.com,266,2026-08-25,ORD13891,2026-04-13T06:03:22,Women's Wool Coat,1,SKU-FA-002,completed,148.8
Books,mobile_app,RO,EUR,customer266@example.com,266,2026-08-25,ORD13891,2026-04-13T06:03:22,Atomic Habits (RO ed.),1,SKU-BK-001,completed,18.53
Electronics,mobile_app,RO,EUR,customer266@example.com,266,2026-08-25,ORD13891,2026-04-13T06:03:22,Wireless Earbuds X2,2,SKU-EL-001,completed,86.6
Electronics,web,RO,RON,customer1416@example.com,1416,2026-08-24,ORD13469,1782247144,Bluetooth Speaker Mini,1,SKU-EL-003,completed,53.82
Books,web,RO,RON,customer1416@example.com,1416,2026-08-24,ORD13469,1782247144,The Pragmatic Programmer,1,SKU-BK-002,completed,44.83
Electronics,web,BG,EUR,customer83@example.com,83,2026-09-03,ORD14396,2026-01-19T01:04:43,USB-C Fast Charger 65W,1,SKU-EL-002,completed,32.47
Fashion,mobile_app,RO,RON,customer80@example.com,80,2026-08-25,ORD13676,1774250107,Running Shoes Pro,1,SKU-FA-003,completed,83.71
Fashion,web,RO,EUR,customer982@example.com,982,2026-08-23,ORD10581,2026-05-07T03:36:46,Men's Slim Fit Jeans,2,SKU-FA-001,completed,52.15
Electronics,web,HU,EUR,customer65@example.com,65,2026-09-02,ORD10861,2026-05-15T11:30:02,USB-C Fast Charger 65W,2,SKU-EL-002,completed,37.12
Electronics,web,HU,EUR,customer65@example.com,65,2026-09-02,ORD10861,2026-05-15T11:30:02,USB-C Fast Charger 65W,2,SKU-EL-002,completed,37.12
Electronics,web,HU,EUR,customer1356@example.com,1356,2026-08-25,ORD11548,13/01/2026 05:51,USB-C Fast Charger 65W,2,SKU-EL-002,completed,32.63
Beauty,web,RO,RON,customer862@example.com,862,2026-08-28,ORD12451,2026-05-21T11:17:05,Vitamin C Serum 30ml,2,SKU-BE-001,completed,24.64
Electronics,web,RO,RON,customer862@example.com,862,2026-08-28,ORD12451,2026-05-21T11:17:05,USB-C Fast Charger 65W,1,SKU-EL-002,completed,37.39
Books,web,HU,EUR,customer500@example.com,500,2026-08-26,ORD13026,1779000456,The Pragmatic Programmer,1,SKU-BK-002,completed,43.59
Sports,web,RO,EUR,customer1326@example.com,1326,2026-08-27,ORD11985,2026-02-07T07:31:34,Yoga Mat Premium,1,SKU-SP-001,completed,33.93
Books,web,RO,EUR,customer1326@example.com,,2026-08-27,ORD11985,2026-02-07T07:31:34,Atomic Habits (RO ed.),2,SKU-BK-001,completed,20.28
Home & Kitchen,web,RO,EUR,customer804@example.com,804,2026-08-31,ORD14636,2026-06-19T18:19:33,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.09
Fashion,web,RO,RON,customer175@example.com,175,2026-09-03,ORD12908,2026-05-13T02:52:01,Women's Wool Coat,1,SKU-FA-002,completed,141.03
Electronics,web,RO,RON,customer175@example.com,175,2026-09-03,ORD12908,2026-05-13T02:52:01,Bluetooth Speaker Mini,1,SKU-EL-003,completed,47.17
Electronics,marketplace,RO,RON,customer1961@example.com,1961,2026-08-23,ORD15841,2026-02-10T21:46:11,USB-C Fast Charger 65W,1,SKU-EL-002,completed,33.53
Beauty,marketplace,RO,RON,customer1961@example.com,1961,2026-08-23,ORD15841,2026-02-10T21:46:11,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,61.56
Electronics,web,RO,EUR,customer940@example.com,940,2026-08-30, ORD11982,16/01/2026 01:50,4K Action Camera,1,SKU-EL-004,completed,172.27
Home & Kitchen,mobile_app,RO,EUR,customer1034@example.com,1034,2026-08-23,ORD10241,2026-05-28T21:40:49,Air Fryer 5L,1,SKU-HK-003,completed,126.05
Sports,mobile_app,RO,EUR,customer1034@example.com,1034,2026-08-23,ORD10241,2026-05-28T21:40:49,Adjustable Dumbbell Set,1,SKU-SP-002,completed,171.34
Electronics,marketplace,HU,EUR,customer899@example.com,899,2026-08-27,ORD11752,23/03/2026 05:16,Bluetooth Speaker Mini,1,SKU-EL-003,completed,53.46
Home & Kitchen,web,RO,EUR,customer353@example.com,353,2026-08-26,ORD11790,08/05/2026 21:51,Non-stick Frying Pan 28cm,-1,SKU-HK-002,completed,28.63
Books,web,BG,EUR,customer617@example.com,617,2026-08-28,ORD14306,2026-01-15T15:23:18,The Pragmatic Programmer,1,SKU-BK-002,completed,41.11
Electronics,web,BG,EUR,customer617@example.com,617,2026-08-28,ORD14306,2026-01-15T15:23:18,Wireless Earbuds X2,1,SKU-EL-001,completed,86.36
Home & Kitchen,web,RO,RON,customer518@example.com,518,2026-08-28,ORD13415,1780523871,Stainless Steel Kettle,1,SKU-HK-001,completed,44.94
Beauty,web,DE,EUR,customer1096@example.com,1096,2026-09-03,ORD13180,1769404320,Hair Dryer Ionic 2200W,3,SKU-BE-002,completed,68.62
Fashion,web,BG,EUR,customer505@example.com,505,2026-09-01,ORD11692,2026-02-08T07:40:54,Men's Slim Fit Jeans,1,SKU-FA-001,completed,50.55
Electronics,mobile_app,RO,EUR,customer1402@example.com,1402,2026-08-28,ORD15603,10/04/2026 03:11,Bluetooth Speaker Mini,1,SKU-EL-003,completed,52.36
Electronics,mobile_app,RO,EUR,customer1402@example.com,1402,2026-08-28,ORD15603,10/04/2026 03:11,4K Action Camera,1,SKU-EL-004,completed,187.95
Books,marketplace,RO,EUR,customer349@example.com,349,2026-08-31,ORD10796,1771128714,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.02
Electronics,marketplace,RO,EUR,customer349@example.com,349,2026-08-31,ORD10796,1771128714,Bluetooth Speaker Mini,1,SKU-EL-003,completed,47.74
Fashion,web,RO,EUR,customer1662@example.com,1662,2026-08-25,ORD13974,24/01/2026 14:29,Men's Slim Fit Jeans,1,SKU-FA-001,completed,51.08
Fashion,web,RO,EUR,customer1761@example.com,1761,2026-08-26,ORD10397,26/02/2026 08:22,Men's Slim Fit Jeans,1,SKU-FA-001,completed,49.72
Electronics,web,RO,EUR,customer1761@example.com,1761,2026-08-26,ORD10397,26/02/2026 08:22,Wireless Earbuds X2,2,SKU-EL-001,completed,75.95
Fashion,web,BG,RON,customer717@example.com,717,2026-08-31,ORD15190,2026-04-06T14:49:50,Men's Slim Fit Jeans,1,SKU-FA-001,completed,55.74
Electronics,web,BG,RON,customer717@example.com,717,2026-08-31,ORD15190,2026-04-06T14:49:50,Wireless Earbuds X2,1,SKU-EL-001,completed,85.38
Home & Kitchen,web,RO,EUR,customer1779@example.com,1779,2026-09-01,ORD13392,10/02/2026 07:33,Non-stick Frying Pan 28cm,2,SKU-HK-002,refunded,29.85
Home & Kitchen,marketplace,RO,EUR,customer1213@example.com,1213,2026-08-30,ORD12469,24/02/2026 05:49,Air Fryer 5L,1,SKU-HK-003,completed,129.61
Electronics,web,RO,RON,customer564@example.com,564,2026-08-31,ORD12609,21/05/2026 20:01,USB-C Fast Charger 65W,1,SKU-EL-002,completed,0
Sports,marketplace,RO,EUR,customer1645@example.com,1645,2026-08-30,ORD10403,28/01/2026 03:49,Adjustable Dumbbell Set,3,SKU-SP-002,completed,182.7
Fashion,web,HU,EUR,customer1575@example.com,1575,2026-08-23,ORD11409,1776399952,Women's Wool Coat,1,SKU-FA-002,completed,151.96
Beauty,web,RO,RON,customer752@example.com,752,2026-08-24,ORD13182,2026-03-28T06:11:36,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,61.71
Electronics,web,RO,RON,customer752@example.com,752,2026-08-24,ORD13182,2026-03-28T06:11:36,USB-C Fast Charger 65W,1,SKU-EL-002,completed,33.11
Electronics,mobile_app,RO,EUR,customer402@example.com,402,2026-08-31,ORD11999,2026-02-20T21:53:33,4K Action Camera,1,SKU-EL-004,completed,191.82
Sports,web,RO,RON,customer995@example.com,995,2026-08-29,ORD15080,11/05/2026 18:07,Yoga Mat Premium,1,SKU-SP-001,completed,34.93
Beauty,web,RO,RON,customer995@example.com,995,2026-08-29,ORD15080,11/05/2026 18:07,Hair Dryer Ionic 2200W,3,SKU-BE-002,completed,65.46
Home & Kitchen,web,RO,EUR,customer1842@example.com,1842,2026-08-26,ORD12484,2026-05-15T11:02:16,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,31.05
Books,mobile_app,RO,EUR,customer684@example.com,684,2026-09-02,ord10551,2026-01-23T22:58:29,The Pragmatic Programmer,1,SKU-BK-002,completed,44.36
Fashion,mobile_app,DE,EUR,customer114@example.com,114,2026-09-01,ORD12858,2026-05-14T15:30:55,Women's Wool Coat,2,SKU-FA-002,completed,145.73
Home & Kitchen,web,DE,EUR,customer1228@example.com,1228,2026-08-23,ORD10161,1779105128,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.7
Books,web,DE,EUR,customer1228@example.com,1228,2026-08-23,ORD10161,1779105128,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.07
Beauty,web,HU,EUR,customer169@example.com,169,2026-08-28,ORD15582,2026-05-15T08:10:22,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,62.66
Beauty,web,HU,EUR,customer169@example.com,169,2026-08-28,ORD15582,2026-05-15T08:10:22,Vitamin C Serum 30ml,2,SKU-BE-001,completed,23.74
Home & Kitchen,web,HU,EUR,customer1715@example.com,,2026-08-27,ORD13133,2026-06-23T21:23:46,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,30.75
,web,RO,EUR,customer1531@example.com,1531,2026-08-25,ORD14804,2026-05-22T22:51:20,Women's Wool Coat,3,SKU-FA-002,completed,141.22
Electronics,mobile_app,RO,EUR,customer740@example.com,740,2026-08-29,ORD11477,2026-03-21T07:13:35,4K Action Camera,1,SKU-EL-004,refunded,197.33
Beauty,mobile_app,RO,EUR,customer740@example.com,740,2026-08-29,ORD11477,2026-03-21T07:13:35,Hair Dryer Ionic 2200W,1,SKU-BE-002,refunded,60.89
Fashion,mobile_app,RO,EUR,customer740@example.com,740,2026-08-29,ORD11477,2026-03-21T07:13:35,Men's Slim Fit Jeans,1,SKU-FA-001,refunded,52.96
Electronics,web,RO,EUR,customer1736@example.com,1736,2026-09-01,ORD13091,2026-04-14T07:07:37,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.95
Books,marketplace,HU,EUR,customer902@example.com,902,2026-08-23,ORD15148,01/02/2026 15:19,The Pragmatic Programmer,1,SKU-BK-002,completed,45.98
Books,marketplace,HU,EUR,customer902@example.com,902,2026-08-23,ORD15148,01/02/2026 15:19,Atomic Habits (RO ed.),2,SKU-BK-001,completed,21.22
Beauty,marketplace,HU,EUR,customer902@example.com,902,2026-08-23,ORD15148,01/02/2026 15:19,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,65.39
Beauty,web,RO,EUR,customer59@example.com,59,2026-08-28,ORD14060,2026-01-08T19:26:46,Vitamin C Serum 30ml,1,SKU-BE-001,completed,23.59
Electronics,web,RO,EUR,customer59@example.com,59,2026-08-28,ORD14060,2026-01-08T19:26:46,Bluetooth Speaker Mini,1,SKU-EL-003,completed,48.01
Sports,web,DE,EUR,customer1691@example.com,1691,2026-08-31,ORD13363,2026-04-05T11:55:53,Adjustable Dumbbell Set,1,SKU-SP-002,completed,191.28
Electronics,marketplace,DE,EUR,customer1221@example.com,1221,2026-08-30,ORD13595,2026-04-16T15:22:20,Bluetooth Speaker Mini,2,SKU-EL-003,completed,45.44
Beauty,marketplace,DE,EUR,customer1221@example.com,1221,2026-08-30,ORD13595,2026-04-16T15:22:20,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.19
Electronics,marketplace,RO,EUR,customer1996@example.com,1996,2026-08-30,ORD10497,1769639720,Bluetooth Speaker Mini,1,SKU-EL-003,completed,52.42
Electronics,web,BG,EUR,customer65@example.com,65,2026-08-29,ORD14081,2026-01-15T09:59:46,4K Action Camera,1,SKU-EL-004,completed,204
Beauty,web,DE,EUR,customer1263@example.com,1263,2026-08-24,ORD10530,18/02/2026 20:30,Vitamin C Serum 30ml,3,SKU-BE-001,completed,27.03
Books,web,DE,EUR,customer1263@example.com,1263,2026-08-24,ORD10530,18/02/2026 20:30,Atomic Habits (RO ed.),1,SKU-BK-001,completed,20.63
Electronics,web,RO,EUR,customer236@example.com,236,2026-08-28,ORD15489,1781745038,Bluetooth Speaker Mini,2,SKU-EL-003,completed,52.97
Sports,web,RO,EUR,customer236@example.com,236,2026-08-28,ORD15489,1781745038,Adjustable Dumbbell Set,2,SKU-SP-002,completed,159.25
Fashion,web,RO,EUR,customer236@example.com,236,2026-08-28,ORD15489,1781745038,Women's Wool Coat,3,SKU-FA-002,completed,142.15
Home & Kitchen,web,HU,EUR,customer750@example.com,750,2026-08-26,ORD11913,22/05/2026 19:04,Stainless Steel Kettle,2,SKU-HK-001,completed,46.13
Fashion,web,DE,EUR,customer101@example.com,101,2026-08-26,ORD11995,2026-05-23T09:24:53,Women's Wool Coat,1,SKU-FA-002,completed,137.2
Sports,marketplace,RO,EUR,customer1606@example.com,1606,2026-09-01,ORD13046,03/04/2026 01:00,Adjustable Dumbbell Set,1,SKU-SP-002,completed,187.25
Home & Kitchen,marketplace,RO,EUR,customer1606@example.com,1606,2026-09-01,ORD13046,03/04/2026 01:00,Air Fryer 5L,1,SKU-HK-003,completed,123.4
Home & Kitchen,web,DE,EUR,customer913@example.com,913,2026-09-02,ORD13908,03/06/2026 21:51,Stainless Steel Kettle,1,SKU-HK-001,completed,41.78
Beauty,web,DE,EUR,customer913@example.com,913,2026-09-02,ORD13908,03/06/2026 21:51,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,63.36
Sports,marketplace,HU,EUR,customer1868@example.com,1868,2026-08-25,ORD10524,2026-02-01T22:18:52,Adjustable Dumbbell Set,1,SKU-SP-002,refunded,175.88
Fashion,mobile_app,RO,RON,customer1251@example.com,1251,2026-09-01,ORD10331,2026-01-30T14:14:31,Women's Wool Coat,1,SKU-FA-002,completed,151.11
Fashion,mobile_app,RO,RON,customer1251@example.com,1251,2026-09-01,ORD10331,2026-01-30T14:14:31,Running Shoes Pro,2,SKU-FA-003,completed,95.25
Books,marketplace,RO,EUR,customer501@example.com,501,2026-08-29,ORD14933,2026-04-21T11:58:47,The Pragmatic Programmer,1,SKU-BK-002,completed,42.19
Sports,marketplace,RO,EUR,customer1334@example.com,1334,2026-08-24,ORD14966,2026-03-31T00:57:03,Adjustable Dumbbell Set,1,SKU-SP-002,completed,160.14
Electronics,marketplace,RO,EUR,customer1360@example.com,1360,2026-08-26,ORD14165,1777915400,Wireless Earbuds X2,1,SKU-EL-001,completed,73.3
Electronics,web,RO,RON,customer1852@example.com,1852,2026-08-29,ORD11283,1770108437,USB-C Fast Charger 65W,3,SKU-EL-002,completed,34.23
Books,mobile_app,HU,RON,customer143@example.com,143,2026-09-03,ORD11616,18/05/2026 15:31,The Pragmatic Programmer,1,SKU-BK-002,completed,47.48
Beauty,web,HU,RON,customer1864@example.com,1864,2026-08-26,ORD10698,1770939763,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,68.25
Fashion,marketplace,DE,RON,customer672@example.com,672,2026-08-26,ORD13922,2026-01-10T22:45:34,Women's Wool Coat,1,SKU-FA-002,completed,134.4
Sports,marketplace,DE,RON,customer672@example.com,672,2026-08-26,ORD13922,2026-01-10T22:45:34,Yoga Mat Premium,3,SKU-SP-001,completed,28.81
Beauty,web,DE,RON,customer776@example.com,776,2026-08-29,ORD15464,2026-06-29T12:40:02,Hair Dryer Ionic 2200W,3,SKU-BE-002,completed,65.84
Fashion,web,RO,RON,customer1516@example.com,1516,2026-08-31,ORD15017,2026-06-16T17:28:34,Running Shoes Pro,2,SKU-FA-003,completed,88.32
Sports,web,RO,RON,customer1516@example.com,1516,2026-08-31,ORD15017,2026-06-16T17:28:34,Adjustable Dumbbell Set,1,SKU-SP-002,completed,189.77
Home & Kitchen,web,RO,RON,customer1516@example.com,1516,2026-08-31,ORD15017,2026-06-16T17:28:34,Non-stick Frying Pan 28cm,2,SKU-HK-002,completed,30.8
Fashion,web,RO,EUR,customer1704@example.com,1704,2026-08-24,ORD14670,1779738426,Running Shoes Pro,2,SKU-FA-003,completed,95.76
Sports,web,RO,EUR,customer1610@example.com,1610,2026-08-24,ORD14758,10/06/2026 13:52,Yoga Mat Premium,1,SKU-SP-001,completed,29.77
Electronics,web,RO,EUR,customer1610@example.com,1610,2026-08-24,ORD14758,10/06/2026 13:52,Bluetooth Speaker Mini,3,SKU-EL-003,completed,49.18
Home & Kitchen,web,RO,EUR,customer1610@example.com,1610,2026-08-24,ORD14758,10/06/2026 13:52,Stainless Steel Kettle,1,SKU-HK-001,completed,42.47
Home & Kitchen,web,DE,EUR,customer1922@example.com,1922,2026-08-30,ORD14978,2026-02-26T06:57:13,Stainless Steel Kettle,1,SKU-HK-001,completed,40.87
Home & Kitchen,marketplace,HU,EUR,customer1360@example.com,1360,2026-08-28,ORD12801,2026-06-26T00:48:46,Non-stick Frying Pan 28cm,2,SKU-HK-002,completed,30.31
Electronics,marketplace,HU,EUR,customer1360@example.com,1360,2026-08-28,ORD12801,2026-06-26T00:48:46,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.62
Electronics,marketplace,HU,EUR,customer1360@example.com,1360,2026-08-28,ORD12801,2026-06-26T00:48:46,Bluetooth Speaker Mini,1,SKU-EL-003,completed,53.42
Fashion,marketplace,RO,EUR,customer1238@example.com,1238,2026-09-01,ORD15863,2026-03-10T23:36:33,Women's Wool Coat,1,SKU-FA-002,completed,147.83
Books,marketplace,RO,EUR,customer1753@example.com,1753,2026-08-25,ORD10817,1768510540,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.37
Fashion,marketplace,DE,EUR,customer761@example.com,761,2026-08-23,ORD14857,27/01/2026 16:40,Women's Wool Coat,1,SKU-FA-002,completed,144.48
Beauty,marketplace,DE,EUR,customer761@example.com,761,2026-08-23,ORD14857,27/01/2026 16:40,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.04
Fashion,mobile_app,RO,EUR,customer1058@example.com,1058,2026-08-25,ORD10134,2026-01-10T13:44:00,Men's Slim Fit Jeans,1,SKU-FA-001,completed,59.34
Fashion,mobile_app,RO,EUR,customer1058@example.com,1058,2026-08-25,ORD10134,2026-01-10T13:44:00,Running Shoes Pro,1,SKU-FA-003,completed,86.2
Beauty,mobile_app,RO,EUR,customer1465@example.com,1465,2026-08-24,ORD15961,2026-02-23T22:43:51,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,62.39
Sports,mobile_app,RO,EUR,customer1465@example.com,1465,2026-08-24,ORD15961,2026-02-23T22:43:51,Yoga Mat Premium,1,SKU-SP-001,completed,32.77
Home & Kitchen,web,BG,EUR,customer1969@example.com,1969,2026-08-29,ORD14808,2026-05-12T18:47:57,Air Fryer 5L,1,SKU-HK-003,completed,110.84
Beauty,web,DE,EUR,customer1850@example.com,1850,2026-09-02,ORD12254,07/04/2026 17:52,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.62
Electronics,web,RO,EUR,customer414@example.com,414,2026-08-26,ORD15983,2026-03-06T04:53:26,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.14
Sports,web,RO,EUR,customer414@example.com,414,2026-08-26,ORD15983,2026-03-06T04:53:26,Yoga Mat Premium,1,SKU-SP-001,completed,34.63
Home & Kitchen,web,RO,EUR,customer491@example.com,491,2026-09-03,ORD13947,2026-05-29T15:22:49,Air Fryer 5L,1,SKU-HK-003,completed,129.73
